User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,Months Since Join,Months Since Last Payment
304,Standard,12,2022-06-01,2023-06-01,Australia,33,Female,Smartphone,1 Month,24,12
305,Basic,13,2022-05-01,2023-06-01,Germany,47,Male,Smart TV,1 Month,25,12
306,Premium,13,2022-07-01,2023-06-01,France,45,Male,Tablet,1 Month,23,12
307,Standard,11,2022-07-01,2023-06-01,Brazil,29,Female,Smart TV,1 Month,23,12
308,Basic,13,2022-10-01,2023-06-01,Mexico,31,Male,Smart TV,1 Month,20,12
309,Standard,11,2022-08-01,2023-06-01,Spain,31,Male,Smartphone,1 Month,22,12
310,Premium,15,2022-06-01,2023-06-01,Italy,49,Female,Smartphone,1 Month,24,12
311,Basic,15,2022-06-01,2023-06-01,United States,29,Female,Smartphone,1 Month,24,12
312,Premium,12,2022-05-01,2023-06-01,Canada,50,Male,Laptop,1 Month,25,12
313,Standard,13,2022-05-01,2023-06-01,United Kingdom,36,Female,Laptop,1 Month,25,12
314,Basic,10,2022-04-01,2023-06-01,Australia,28,Male,Laptop,1 Month,26,12
315,Standard,15,2022-04-01,2023-06-01,Germany,47,Female,Smart TV,1 Month,26,12
316,Premium,12,2022-05-01,2023-06-01,France,50,Female,Laptop,1 Month,25,12
317,Basic,15,2022-08-01,2023-06-01,Brazil,44,Female,Tablet,1 Month,22,12
318,Standard,10,2022-09-01,2023-06-01,Mexico,39,Female,Laptop,1 Month,21,12
319,Premium,14,2022-08-01,2023-06-01,Spain,32,Female,Smartphone,1 Month,22,12
320,Basic,15,2022-08-01,2023-06-01,Italy,30,Female,Laptop,1 Month,22,12
321,Premium,12,2022-06-01,2023-06-01,United States,33,Female,Smartphone,1 Month,24,12
322,Basic,15,2022-06-01,2023-06-01,Canada,44,Male,Smartphone,1 Month,24,12
323,Standard,14,2022-05-01,2023-06-01,United Kingdom,40,Male,Smartphone,1 Month,25,12
324,Standard,15,2022-05-01,2023-06-01,Australia,32,Male,Tablet,1 Month,25,12
325,Basic,13,2022-05-01,2023-06-01,Germany,32,Male,Tablet,1 Month,25,12
326,Premium,11,2022-06-01,2023-06-01,France,30,Male,Smartphone,1 Month,24,12
327,Basic,12,2022-07-01,2023-06-01,Brazil,32,Female,Smartphone,1 Month,23,12
328,Standard,12,2022-07-01,2023-06-01,Mexico,45,Female,Tablet,1 Month,23,12
329,Premium,11,2022-07-01,2023-06-01,Spain,35,Female,Smart TV,1 Month,23,12
330,Basic,10,2022-07-01,2023-06-01,Italy,40,Female,Smart TV,1 Month,23,12
331,Premium,14,2022-07-01,2023-06-01,United States,29,Female,Tablet,1 Month,23,12
332,Basic,14,2022-07-01,2023-06-01,Canada,31,Male,Tablet,1 Month,23,12
333,Standard,15,2022-07-01,2023-06-01,United Kingdom,43,Female,Smart TV,1 Month,23,12
334,Standard,11,2022-07-01,2023-06-01,Australia,34,Male,Smart TV,1 Month,23,12
335,Basic,10,2022-08-01,2023-06-01,Germany,47,Female,Tablet,1 Month,22,12
336,Premium,12,2022-09-01,2023-06-01,France,35,Male,Laptop,1 Month,21,12
337,Basic,13,2022-10-01,2023-06-01,Brazil,36,Male,Laptop,1 Month,20,12
338,Standard,12,2022-10-01,2023-06-01,Mexico,33,Male,Tablet,1 Month,20,12
339,Premium,13,2022-10-01,2023-06-01,Spain,30,Female,Laptop,1 Month,20,12
340,Basic,14,2022-09-01,2023-06-01,Italy,44,Female,Smartphone,1 Month,21,12
341,Premium,13,2022-08-01,2023-06-01,United States,44,Female,Laptop,1 Month,22,12
342,Basic,11,2022-08-01,2023-06-01,Canada,41,Female,Laptop,1 Month,22,12
343,Standard,13,2022-08-01,2023-06-01,United Kingdom,46,Male,Smart TV,1 Month,22,12
344,Standard,13,2022-08-01,2023-06-01,Australia,42,Female,Smartphone,1 Month,22,12
345,Basic,10,2022-08-01,2023-06-01,Germany,48,Female,Smart TV,1 Month,22,12
346,Premium,15,2022-08-01,2023-06-01,France,37,Male,Tablet,1 Month,22,12
347,Basic,14,2022-09-01,2023-06-01,Brazil,29,Male,Smartphone,1 Month,21,12
348,Standard,14,2022-10-01,2023-06-01,Mexico,30,Male,Smart TV,1 Month,20,12
349,Premium,14,2022-11-01,2023-06-01,Spain,28,Male,Smartphone,1 Month,19,12
350,Basic,10,2022-11-01,2023-06-01,Italy,44,Female,Smartphone,1 Month,19,12
351,Premium,11,2022-11-01,2023-06-01,United States,34,Female,Smart TV,1 Month,19,12
352,Basic,10,2022-09-01,2023-06-01,Canada,38,Male,Laptop,1 Month,21,12
353,Standard,14,2022-08-01,2023-06-01,United Kingdom,34,Female,Smartphone,1 Month,22,12
354,Standard,10,2022-08-01,2023-06-01,Australia,40,Female,Laptop,1 Month,22,12
355,Basic,15,2022-10-01,2023-06-01,Germany,32,Female,Tablet,1 Month,20,12
356,Premium,11,2022-10-01,2023-06-01,France,38,Male,Smart TV,1 Month,20,12
357,Basic,15,2022-10-01,2023-06-01,Brazil,39,Male,Smartphone,1 Month,20,12
358,Standard,12,2022-11-01,2023-06-01,Mexico,34,Female,Smart TV,1 Month,19,12
359,Premium,11,2022-11-01,2023-06-01,Spain,41,Male,Smartphone,1 Month,19,12
360,Basic,15,2022-11-01,2023-06-01,Italy,43,Female,Tablet,1 Month,19,12
361,Premium,12,2022-11-01,2023-06-01,United States,36,Female,Laptop,1 Month,19,12
362,Basic,11,2022-12-01,2023-06-01,Canada,31,Male,Laptop,1 Month,18,12
363,Standard,12,2022-11-01,2023-06-01,United Kingdom,47,Female,Smart TV,1 Month,19,12
364,Standard,14,2022-10-01,2023-06-01,Australia,48,Male,Smart TV,1 Month,20,12
365,Basic,11,2022-10-01,2023-06-01,Germany,36,Male,Laptop,1 Month,20,12
366,Premium,12,2022-10-01,2023-06-01,France,41,Male,Smart TV,1 Month,20,12
367,Basic,13,2022-10-01,2023-06-01,Brazil,32,Male,Laptop,1 Month,20,12
368,Standard,13,2022-10-01,2023-06-01,Mexico,28,Male,Smartphone,1 Month,20,12
369,Premium,12,2022-10-01,2023-06-01,Spain,46,Female,Smartphone,1 Month,20,12
370,Basic,11,2022-10-01,2023-06-01,Italy,46,Female,Smartphone,1 Month,20,12
371,Basic,11,2022-09-01,2023-06-01,United States,47,Male,Tablet,1 Month,21,12
372,Basic,11,2022-09-01,2023-06-01,Canada,31,Female,Tablet,1 Month,21,12
373,Standard,10,2022-06-01,2023-06-01,United Kingdom,44,Female,Tablet,1 Month,24,12
374,Premium,10,2022-06-01,2023-06-01,Australia,39,Female,Laptop,1 Month,24,12
375,Basic,14,2022-06-01,2023-06-01,Germany,44,Female,Laptop,1 Month,24,12
376,Basic,12,2022-06-01,2023-06-01,France,39,Female,Smartphone,1 Month,24,12
377,Premium,12,2022-08-01,2023-06-01,Brazil,37,Male,Laptop,1 Month,22,12
378,Standard,14,2022-08-01,2023-06-01,Mexico,47,Female,Laptop,1 Month,22,12
379,Standard,10,2022-08-01,2023-06-01,Spain,46,Female,Smart TV,1 Month,22,12
380,Basic,15,2022-08-01,2023-06-01,Italy,27,Female,Smart TV,1 Month,22,12
381,Premium,10,2022-07-01,2023-06-01,United States,43,Female,Laptop,1 Month,23,12
382,Standard,10,2022-06-01,2023-06-01,Canada,51,Male,Smart TV,1 Month,24,12
383,Basic,10,2022-06-01,2023-06-01,United Kingdom,49,Male,Smart TV,1 Month,24,12
384,Standard,10,2022-05-01,2023-06-01,Australia,35,Female,Smartphone,1 Month,25,12
385,Premium,15,2022-05-01,2023-06-01,Germany,44,Male,Smartphone,1 Month,25,12
386,Basic,14,2022-07-01,2023-06-01,France,48,Male,Tablet,1 Month,23,12
387,Premium,11,2022-07-01,2023-06-01,Brazil,39,Female,Tablet,1 Month,23,12
388,Standard,12,2022-07-01,2023-06-01,Mexico,38,Male,Laptop,1 Month,23,12
389,Basic,14,2022-08-01,2023-06-01,Spain,45,Male,Smart TV,1 Month,22,12
390,Standard,13,2022-07-01,2023-06-01,Italy,43,Female,Laptop,1 Month,23,12
391,Premium,13,2022-06-01,2023-06-01,United States,42,Male,Laptop,1 Month,24,12
392,Basic,15,2022-06-01,2023-06-01,Canada,28,Male,Smart TV,1 Month,24,12
393,Standard,10,2022-06-01,2023-06-01,United Kingdom,40,Male,Tablet,1 Month,24,12
394,Premium,14,2022-05-01,2023-06-01,Australia,41,Female,Tablet,1 Month,25,12
395,Basic,12,2022-06-01,2023-06-01,Germany,45,Female,Laptop,1 Month,24,12
396,Premium,14,2022-06-01,2023-06-01,France,30,Female,Smartphone,1 Month,24,12
397,Basic,11,2022-07-01,2023-06-01,Brazil,31,Female,Smartphone,1 Month,23,12
398,Standard,13,2022-07-01,2023-06-01,Mexico,51,Female,Tablet,1 Month,23,12
399,Standard,12,2022-07-01,2023-06-01,Spain,44,Female,Smartphone,1 Month,23,12
400,Basic,14,2022-07-01,2023-06-01,Italy,49,Male,Laptop,1 Month,23,12
401,Premium,12,2022-07-01,2023-06-01,United States,47,Female,Laptop,1 Month,23,12
402,Basic,14,2022-07-01,2023-06-01,Canada,42,Male,Smartphone,1 Month,23,12
403,Standard,13,2022-07-01,2023-06-01,United Kingdom,28,Male,Smartphone,1 Month,23,12
404,Premium,13,2022-08-01,2023-06-01,Australia,28,Male,Smartphone,1 Month,22,12
405,Basic,13,2022-08-01,2023-06-01,Germany,49,Female,Tablet,1 Month,22,12
406,Premium,12,2022-08-01,2023-06-01,France,32,Female,Smartphone,1 Month,22,12
407,Basic,12,2022-08-01,2023-06-01,Brazil,37,Female,Tablet,1 Month,22,12
408,Standard,13,2022-09-01,2023-06-01,Mexico,37,Female,Tablet,1 Month,21,12
409,Standard,14,2022-09-01,2023-06-01,Spain,37,Male,Smartphone,1 Month,21,12
410,Basic,15,2022-09-01,2023-06-01,Italy,37,Male,Smart TV,1 Month,21,12
411,Premium,14,2022-09-01,2023-06-01,United States,48,Female,Tablet,1 Month,21,12
412,Basic,12,2022-09-01,2023-06-01,Canada,47,Male,Laptop,1 Month,21,12
413,Standard,13,2022-08-01,2023-06-01,United Kingdom,41,Female,Smartphone,1 Month,22,12
414,Premium,14,2022-08-01,2023-06-01,Australia,47,Female,Laptop,1 Month,22,12
415,Basic,13,2022-08-01,2023-06-01,Germany,39,Female,Smartphone,1 Month,22,12
416,Premium,10,2022-09-01,2023-06-01,France,28,Male,Tablet,1 Month,21,12
417,Basic,14,2022-09-01,2023-06-01,Brazil,31,Male,Smart TV,1 Month,21,12
418,Standard,14,2022-10-01,2023-06-01,Mexico,47,Female,Smart TV,1 Month,20,12
419,Standard,11,2022-10-01,2023-06-01,Spain,27,Female,Laptop,1 Month,20,12
420,Basic,10,2022-11-01,2023-06-01,Italy,28,Male,Laptop,1 Month,19,12
421,Premium,14,2022-10-01,2023-06-01,United States,33,Male,Tablet,1 Month,20,12
422,Basic,14,2022-09-01,2023-06-01,Canada,29,Female,Tablet,1 Month,21,12
423,Standard,15,2022-09-01,2023-06-01,United Kingdom,41,Male,Smartphone,1 Month,21,12
424,Premium,12,2022-09-01,2023-06-01,Australia,28,Female,Tablet,1 Month,21,12
425,Basic,13,2022-10-01,2023-06-01,Germany,38,Male,Tablet,1 Month,20,12
426,Premium,15,2022-10-01,2023-06-01,France,35,Male,Laptop,1 Month,20,12
427,Basic,11,2022-11-01,2023-06-01,Brazil,51,Male,Smart TV,1 Month,19,12
428,Standard,12,2022-11-01,2023-06-01,Mexico,45,Male,Smartphone,1 Month,19,12
429,Standard,14,2022-11-01,2023-06-01,Spain,51,Male,Laptop,1 Month,19,12
430,Basic,14,2022-11-01,2023-06-01,Italy,46,Female,Smart TV,1 Month,19,12
431,Premium,15,2022-12-01,2023-06-01,United States,28,Male,Smart TV,1 Month,18,12
432,Basic,12,2022-11-01,2023-06-01,Canada,46,Female,Smart TV,1 Month,19,12
433,Standard,11,2022-11-01,2023-06-01,United Kingdom,46,Female,Smartphone,1 Month,19,12
434,Premium,12,2022-10-01,2023-06-01,Australia,32,Female,Laptop,1 Month,20,12
435,Basic,11,2022-10-01,2023-06-01,Germany,39,Female,Smart TV,1 Month,20,12
436,Premium,11,2022-10-01,2023-06-01,France,41,Female,Smartphone,1 Month,20,12
437,Basic,13,2022-10-01,2023-06-01,Brazil,47,Male,Smart TV,1 Month,20,12
438,Standard,12,2022-10-01,2023-06-01,Mexico,35,Male,Smart TV,1 Month,20,12
439,Standard,12,2022-10-01,2023-06-01,Spain,37,Female,Smart TV,1 Month,20,12
440,Basic,11,2022-10-01,2023-06-01,Italy,47,Male,Tablet,1 Month,20,12
441,Premium,13,2022-10-01,2023-06-01,United States,48,Female,Laptop,1 Month,20,12
442,Basic,12,2022-07-01,2023-06-01,Canada,30,Female,Laptop,1 Month,23,12
443,Standard,10,2022-07-01,2023-06-01,United Kingdom,36,Male,Smart TV,1 Month,23,12
444,Premium,10,2022-06-01,2023-06-01,Australia,50,Female,Smartphone,1 Month,24,12
445,Basic,12,2022-06-01,2023-06-01,Germany,41,Male,Tablet,1 Month,24,12
446,Basic,14,2022-06-01,2023-06-01,France,46,Female,Smartphone,1 Month,24,12
447,Basic,15,2022-08-01,2023-06-01,Brazil,36,Female,Laptop,1 Month,22,12
448,Standard,14,2022-08-01,2023-06-01,Mexico,48,Male,Tablet,1 Month,22,12
449,Premium,10,2022-08-01,2023-06-01,Spain,37,Female,Laptop,1 Month,22,12
450,Basic,14,2022-08-01,2023-06-01,Italy,49,Male,Laptop,1 Month,22,12
451,Basic,12,2022-07-01,2023-06-01,United States,31,Female,Laptop,1 Month,23,12
452,Premium,12,2022-06-01,2023-06-01,Canada,42,Female,Laptop,1 Month,24,12
453,Standard,11,2022-05-01,2023-06-01,United Kingdom,45,Female,Tablet,1 Month,25,12
454,Standard,15,2022-05-01,2023-06-01,Australia,51,Female,Tablet,1 Month,25,12
455,Basic,11,2022-05-01,2023-06-01,Germany,31,Female,Smart TV,1 Month,25,12
456,Premium,14,2022-06-01,2023-06-01,France,41,Male,Tablet,1 Month,24,12
457,Standard,14,2022-06-01,2023-06-01,Brazil,40,Male,Smart TV,1 Month,24,12
458,Basic,10,2022-07-01,2023-06-01,Mexico,27,Male,Tablet,1 Month,23,12
459,Standard,10,2022-07-01,2023-06-01,Spain,46,Female,Tablet,1 Month,23,12
460,Premium,10,2022-06-01,2023-06-01,Italy,30,Female,Smart TV,1 Month,24,12
461,Basic,11,2022-06-01,2023-06-01,United States,37,Male,Smart TV,1 Month,24,12
462,Premium,15,2022-06-01,2023-06-01,Canada,45,Male,Smartphone,1 Month,24,12
463,Standard,11,2022-06-01,2023-06-01,United Kingdom,40,Male,Smart TV,1 Month,24,12
464,Basic,13,2022-06-01,2023-06-01,Australia,45,Male,Laptop,1 Month,24,12
465,Standard,11,2022-06-01,2023-06-01,Germany,34,Male,Laptop,1 Month,24,12
466,Premium,10,2022-06-01,2023-06-01,France,33,Male,Laptop,1 Month,24,12
467,Basic,10,2022-06-01,2023-06-01,Brazil,47,Female,Laptop,1 Month,24,12
468,Standard,11,2022-06-01,2023-06-01,Mexico,32,Male,Smart TV,1 Month,24,12
469,Premium,12,2022-06-01,2023-06-01,Spain,41,Female,Tablet,1 Month,24,12
470,Basic,15,2022-07-01,2023-06-01,Italy,31,Female,Tablet,1 Month,23,12
471,Premium,15,2022-07-01,2023-06-01,United States,43,Male,Tablet,1 Month,23,12
472,Basic,10,2022-07-01,2023-06-01,Canada,32,Female,Tablet,1 Month,23,12
473,Standard,10,2022-07-01,2023-06-01,United Kingdom,46,Female,Smartphone,1 Month,23,12
474,Standard,14,2022-07-01,2023-06-01,Australia,38,Male,Smartphone,1 Month,23,12
475,Basic,11,2022-08-01,2023-06-01,Germany,31,Female,Smart TV,1 Month,22,12
476,Premium,14,2022-08-01,2023-06-01,France,31,Female,Laptop,1 Month,22,12
477,Basic,10,2022-08-01,2023-06-01,Brazil,50,Male,Laptop,1 Month,22,12
478,Standard,10,2022-09-01,2023-06-01,Mexico,32,Male,Laptop,1 Month,21,12
479,Premium,13,2022-09-01,2023-06-01,Spain,38,Female,Smartphone,1 Month,21,12
480,Basic,15,2022-09-01,2023-06-01,Italy,37,Female,Laptop,1 Month,21,12
481,Premium,12,2022-09-01,2023-06-01,United States,36,Male,Smart TV,1 Month,21,12
482,Basic,11,2022-08-01,2023-06-01,Canada,30,Male,Smart TV,1 Month,22,12
483,Standard,14,2022-08-01,2023-06-01,United Kingdom,28,Male,Smart TV,1 Month,22,12
484,Standard,13,2022-08-01,2023-06-01,Australia,40,Male,Smartphone,1 Month,22,12
485,Basic,14,2022-09-01,2023-06-01,Germany,28,Female,Tablet,1 Month,21,12
486,Premium,15,2022-09-01,2023-06-01,France,37,Female,Laptop,1 Month,21,12
487,Basic,15,2022-10-01,2023-06-01,Brazil,30,Male,Smart TV,1 Month,20,12
488,Standard,11,2022-10-01,2023-06-01,Mexico,33,Female,Smart TV,1 Month,20,12
489,Premium,11,2022-10-01,2023-06-01,Spain,49,Male,Tablet,1 Month,20,12
490,Basic,12,2022-10-01,2023-06-01,Italy,36,Female,Smart TV,1 Month,20,12
491,Premium,12,2022-10-01,2023-06-01,United States,28,Female,Smartphone,1 Month,20,12
492,Basic,10,2022-09-01,2023-06-01,Canada,51,Male,Tablet,1 Month,21,12
493,Standard,11,2022-09-01,2023-06-01,United Kingdom,35,Female,Smartphone,1 Month,21,12
494,Standard,14,2022-09-01,2023-06-01,Australia,31,Male,Smart TV,1 Month,21,12
495,Basic,13,2022-09-01,2023-06-01,Germany,39,Male,Smartphone,1 Month,21,12
496,Premium,10,2022-10-01,2023-06-01,France,51,Female,Laptop,1 Month,20,12
497,Basic,11,2022-11-01,2023-06-01,Brazil,44,Male,Smartphone,1 Month,19,12
498,Standard,11,2022-11-01,2023-06-01,Mexico,41,Female,Smartphone,1 Month,19,12
499,Premium,10,2022-11-01,2023-06-01,Spain,28,Female,Laptop,1 Month,19,12
500,Basic,15,2022-11-01,2023-06-01,Italy,38,Male,Laptop,1 Month,19,12
501,Premium,14,2022-11-01,2023-06-01,Spain,43,Male,Smartphone,1 Month,19,12
502,Basic,13,2022-11-01,2023-06-01,Spain,38,Male,Smartphone,1 Month,19,12
503,Standard,14,2022-11-01,2023-06-01,United States,30,Male,Tablet,1 Month,19,12
504,Standard,12,2022-10-01,2023-06-01,Canada,32,Female,Laptop,1 Month,20,12
505,Basic,11,2022-10-01,2023-06-01,United States,35,Male,Smartphone,1 Month,20,12
506,Premium,14,2022-10-01,2023-06-01,United States,27,Male,Smart TV,1 Month,20,12
507,Basic,15,2022-10-01,2023-06-01,Canada,49,Female,Tablet,1 Month,20,12
508,Standard,12,2022-10-01,2023-06-01,United Kingdom,42,Female,Tablet,1 Month,20,12
509,Premium,10,2022-10-01,2023-06-01,Australia,40,Male,Smartphone,1 Month,20,12
510,Basic,15,2022-10-01,2023-06-01,Germany,43,Female,Tablet,1 Month,20,12
511,Premium,11,2022-07-01,2023-06-01,France,44,Female,Smart TV,1 Month,23,12
512,Basic,15,2022-07-01,2023-06-01,Brazil,32,Male,Tablet,1 Month,23,12
513,Standard,10,2022-07-01,2023-06-01,Mexico,50,Male,Tablet,1 Month,23,12
514,Standard,14,2022-07-01,2023-06-01,Spain,35,Male,Tablet,1 Month,23,12
515,Basic,15,2022-07-01,2023-06-01,Italy,44,Female,Laptop,1 Month,23,12
516,Premium,14,2022-07-01,2023-06-01,Spain,42,Female,Smart TV,1 Month,23,12
517,Basic,12,2022-08-01,2023-06-01,Spain,34,Female,Smart TV,1 Month,22,12
518,Standard,15,2022-08-01,2023-06-01,United States,37,Female,Tablet,1 Month,22,12
519,Premium,10,2022-08-01,2023-06-01,Canada,43,Male,Smartphone,1 Month,22,12
520,Basic,13,2022-08-01,2023-06-01,United States,32,Male,Smart TV,1 Month,22,12
521,Basic,15,2022-06-01,2023-06-01,United States,33,Female,Smart TV,1 Month,24,12
522,Basic,14,2022-06-01,2023-06-01,Canada,32,Female,Tablet,1 Month,24,12
523,Standard,13,2022-06-01,2023-06-01,United Kingdom,41,Male,Smartphone,1 Month,24,12
524,Premium,15,2022-06-01,2023-06-01,Australia,31,Male,Tablet,1 Month,24,12
525,Basic,14,2022-06-01,2023-06-01,Germany,44,Male,Tablet,1 Month,24,12
526,Basic,11,2022-06-01,2023-06-01,France,49,Male,Laptop,1 Month,24,12
527,Premium,10,2022-07-01,2023-06-01,Brazil,48,Female,Tablet,1 Month,23,12
528,Standard,13,2022-07-01,2023-06-01,Mexico,42,Female,Smartphone,1 Month,23,12
529,Standard,11,2022-07-01,2023-06-01,Spain,50,Female,Laptop,1 Month,23,12
530,Basic,14,2022-06-01,2023-06-01,Italy,49,Female,Smart TV,1 Month,24,12
531,Premium,14,2022-06-01,2023-06-01,Spain,30,Female,Laptop,1 Month,24,12
532,Standard,11,2022-06-01,2023-06-01,Spain,38,Male,Laptop,1 Month,24,12
533,Basic,14,2022-06-01,2023-06-01,United States,38,Male,Smartphone,1 Month,24,12
534,Standard,11,2022-06-01,2023-06-01,Canada,39,Female,Smart TV,1 Month,24,12
535,Premium,15,2022-06-01,2023-06-01,United States,42,Female,Laptop,1 Month,24,12
536,Basic,10,2022-06-01,2023-06-01,United States,28,Male,Smart TV,1 Month,24,12
537,Premium,10,2022-06-01,2023-06-01,Canada,38,Male,Smartphone,1 Month,24,12
538,Standard,14,2022-06-01,2023-06-01,United Kingdom,40,Female,Tablet,1 Month,24,12
539,Basic,12,2022-07-01,2023-06-01,Australia,30,Female,Tablet,1 Month,23,12
540,Standard,10,2022-07-01,2023-06-01,Germany,40,Male,Smartphone,1 Month,23,12
541,Premium,10,2022-07-01,2023-06-01,France,31,Male,Smart TV,1 Month,23,12
542,Basic,14,2022-07-01,2023-06-01,Brazil,41,Male,Smartphone,1 Month,23,12
543,Standard,11,2022-07-01,2023-06-01,Mexico,37,Male,Smartphone,1 Month,23,12
544,Premium,14,2022-08-01,2023-06-01,Spain,49,Male,Tablet,1 Month,22,12
545,Basic,14,2022-08-01,2023-06-01,Italy,29,Male,Smart TV,1 Month,22,12
546,Premium,10,2022-08-01,2023-06-01,Spain,31,Male,Smart TV,1 Month,22,12
547,Basic,10,2022-09-01,2023-06-01,Spain,39,Male,Tablet,1 Month,21,12
548,Standard,12,2022-09-01,2023-06-01,United States,51,Female,Smartphone,1 Month,21,12
549,Standard,10,2022-09-01,2023-06-01,Canada,38,Female,Smartphone,1 Month,21,12
550,Basic,11,2022-09-01,2023-06-01,United States,29,Female,Tablet,1 Month,21,12
551,Premium,13,2022-09-01,2023-06-01,United States,41,Female,Laptop,1 Month,21,12
552,Basic,13,2022-08-01,2023-06-01,Canada,48,Female,Tablet,1 Month,22,12
553,Standard,14,2022-08-01,2023-06-01,United Kingdom,39,Male,Smart TV,1 Month,22,12
554,Premium,12,2022-08-01,2023-06-01,Australia,37,Male,Smartphone,1 Month,22,12
555,Basic,11,2022-09-01,2023-06-01,Germany,37,Female,Smartphone,1 Month,21,12
556,Premium,14,2022-09-01,2023-06-01,France,34,Male,Smartphone,1 Month,21,12
557,Basic,15,2022-10-01,2023-06-01,Brazil,37,Male,Smartphone,1 Month,20,12
558,Standard,14,2022-10-01,2023-06-01,Mexico,37,Female,Smart TV,1 Month,20,12
559,Standard,13,2022-10-01,2023-06-01,Spain,51,Female,Tablet,1 Month,20,12
560,Basic,15,2022-10-01,2023-06-01,Italy,45,Male,Laptop,1 Month,20,12
561,Premium,14,2022-09-01,2023-06-01,Spain,29,Female,Laptop,1 Month,21,12
562,Basic,14,2022-09-01,2023-06-01,Spain,37,Male,Laptop,1 Month,21,12
563,Standard,10,2022-09-01,2023-06-01,United States,34,Male,Tablet,1 Month,21,12
564,Premium,14,2022-09-01,2023-06-01,Canada,35,Male,Smartphone,1 Month,21,12
565,Basic,12,2022-09-01,2023-06-01,United States,29,Male,Laptop,1 Month,21,12
566,Premium,11,2022-10-01,2023-07-01,United States,45,Male,Tablet,1 Month,20,11
567,Basic,14,2022-11-01,2023-06-01,Canada,36,Male,Smart TV,1 Month,19,12
568,Standard,11,2022-11-01,2023-06-01,United Kingdom,27,Female,Laptop,1 Month,19,12
569,Standard,10,2022-11-01,2023-06-01,Australia,31,Female,Laptop,1 Month,19,12
570,Basic,10,2022-11-01,2023-06-01,Germany,41,Female,Laptop,1 Month,19,12
571,Premium,13,2022-11-01,2023-06-01,France,37,Male,Smart TV,1 Month,19,12
572,Basic,12,2022-11-01,2023-06-01,Brazil,49,Female,Tablet,1 Month,19,12
573,Standard,12,2022-11-01,2023-06-01,Mexico,37,Female,Smart TV,1 Month,19,12
574,Premium,14,2022-10-01,2023-06-01,Spain,36,Female,Smartphone,1 Month,20,12
575,Basic,13,2022-10-01,2023-06-01,Italy,38,Female,Smart TV,1 Month,20,12
576,Premium,15,2022-10-01,2023-06-01,Spain,49,Female,Tablet,1 Month,20,12
577,Basic,15,2022-10-01,2023-06-01,Spain,31,Male,Laptop,1 Month,20,12
578,Standard,13,2022-10-01,2023-06-01,United States,29,Female,Laptop,1 Month,20,12
579,Standard,12,2022-10-01,2023-06-01,Canada,35,Female,Tablet,1 Month,20,12
580,Basic,14,2022-08-01,2023-06-01,United States,46,Female,Tablet,1 Month,22,12
581,Premium,10,2022-08-01,2023-06-01,United States,29,Female,Laptop,1 Month,22,12
582,Basic,12,2022-07-01,2023-06-01,Canada,43,Female,Laptop,1 Month,23,12
583,Standard,15,2022-07-01,2023-06-01,United Kingdom,38,Female,Tablet,1 Month,23,12
584,Premium,14,2022-07-01,2023-06-01,Australia,48,Female,Smart TV,1 Month,23,12
585,Basic,14,2022-07-01,2023-06-01,Germany,41,Male,Laptop,1 Month,23,12
586,Premium,15,2022-08-01,2023-06-01,France,51,Female,Laptop,1 Month,22,12
